D13-1050	6
D13-1051	6
D13-1052	3
D13-1053	3
D13-1054	3
D13-1055	2
D13-1056	4
D13-1057	3
D13-1058	5
D13-1059	4
D13-1060	2
D13-1061	3
D13-1062	3
D13-1063	4
D13-1064	2
D13-1065	7
D13-1066	6
D13-1067	4
D13-1068	2
D13-1069	2
D13-1070	5
D13-1071	3
D13-1072	3
D13-1073	4
D13-1074	2
D13-1075	2
D13-1076	2
D13-1077	3
D13-1078	1
D13-1079	3
D13-1080	4
D13-1081	2
D13-1082	6
D13-1083	4
D13-1084	2
D13-1085	4
D13-1086	3
D13-1087	2
D13-1088	2
D13-1089	2
D13-1090	2
D13-1091	6
D13-1092	3
D13-1093	4
D13-1094	2
D13-1095	3
D13-1096	4
D13-1097	5
D13-1098	2
D13-1099	3
D13-1100	2
D13-1101	5
D13-1102	1
D13-1103	3
D13-1104	6
D13-1105	3
D13-1106	4
D13-1107	6
D13-1108	5
D13-1109	3
D13-1110	3
D13-1111	4
D13-1112	4
D13-1113	2
D13-1114	3
D13-1115	2
D13-1116	3
D13-1117	5
D13-1118	3
D13-1119	2
D13-1120	1
D13-1121	4
D13-1122	3
D13-1123	2
D13-1124	3
D13-1125	3
D13-1126	4
D13-1127	3
D13-1128	2
D13-1129	3
D13-1130	3
D13-1131	3
D13-1132	5
D13-1133	3
D13-1134	4
D13-1135	2
D13-1136	4
D13-1137	4
D13-1138	4
D13-1139	5
D13-1140	4
D13-1141	4
D13-1142	2
D13-1143	2
D13-1144	3
D13-1145	2
D13-1146	4
D13-1147	2
D13-1148	2
D13-1149	3
D13-1150	4
D13-1151	2
D13-1152	3
D13-1153	2
D13-1154	4
D13-1155	2
D13-1156	2
D13-1157	2
D13-1158	5
D13-1159	5
D13-1160	4
D13-1161	4
D13-1162	2
D13-1163	4
D13-1164	3
D13-1165	2
D13-1166	2
D13-1167	3
D13-1168	2
D13-1169	2
D13-1170	7
D13-1171	4
D13-1172	6
D13-1173	2
D13-1174	4
D13-1175	4
D13-1176	2
D13-1177	7
D13-1178	4
D13-1179	3
D13-1180	2
D13-1181	3
D13-1182	5
D13-1183	2
D13-1184	2
D13-1185	1
D13-1186	2
D13-1187	3
D13-1188	2
D13-1189	3
D13-1190	3
D13-1191	5
D13-1192	2
D13-1193	4
D13-1194	2
D13-1195	3
D13-1196	3
D13-1197	3
D13-1198	3
D13-1199	3
D13-1200	4
D13-1201	4
D13-1202	5
D13-1203	2
D13-1204	3
D13-1205	2
D14-1001	1
D14-1002	5
D14-1003	4
D14-1004	1
D14-1005	2
D14-1006	2
D14-1007	6
D14-1008	3
D14-1009	2
D14-1010	2
D14-1011	2
D14-1012	4
D14-1013	3
D14-1014	2
D14-1015	8
D14-1016	4
D14-1017	4
D14-1018	2
D14-1019	3
D14-1020	2
D14-1021	5
D14-1022	4
D14-1023	5
D14-1024	2
D14-1025	2
D14-1026	4
D14-1027	6
D14-1028	2
D14-1029	1
D14-1030	4
D14-1031	3
D14-1032	2
D14-1033	2
D14-1034	3
D14-1035	3
D14-1036	4
D14-1037	2
D14-1038	4
D14-1039	2
D14-1040	2
D14-1041	2
D14-1042	3
D14-1043	3
D14-1044	4
D14-1045	2
D14-1046	2
D14-1047	4
D14-1048	4
D14-1049	3
D14-1050	5
D14-1051	6
D14-1052	2
D14-1053	2
D14-1054	6
D14-1055	3
D14-1056	2
D14-1057	2
D14-1058	4
D14-1059	2
D14-1060	4
D14-1061	3
D14-1062	2
D14-1063	2
D14-1064	2
D14-1065	3
D14-1066	3
D14-1067	3
D14-1068	3
D14-1069	1
D14-1070	5
D14-1071	4
D14-1072	3
D14-1073	3
D14-1074	2
D14-1075	3
D14-1076	5
D14-1077	2
D14-1078	1
D14-1079	4
D14-1080	2
D14-1081	2
D14-1082	2
D14-1083	2
D14-1084	2
D14-1085	2
D14-1086	4
D14-1087	5
D14-1088	3
D14-1089	3
D14-1090	4
D14-1091	2
D14-1092	3
D14-1093	5
D14-1094	3
D14-1095	5
D14-1096	5
D14-1097	2
D14-1098	2
D14-1099	3
D14-1100	3
D14-1101	1
D14-1102	3
D14-1103	5
D14-1104	3
D14-1105	5
D14-1106	3
D14-1107	2
D14-1108	6
D14-1109	4
D14-1110	3
D14-1111	3
D14-1112	2
D14-1113	4
D14-1114	2
D14-1115	1
D14-1116	5
D14-1117	3
D14-1118	4
D14-1119	2
D14-1120	6
D14-1121	8
D14-1122	4
D14-1123	7
D14-1124	3
D14-1125	2
D14-1126	2
D14-1127	2
D14-1128	2
D14-1129	6
D14-1130	6
D14-1131	3
D14-1132	3
D14-1133	2
D14-1134	3
D14-1135	3
D14-1136	6
D14-1137	1
D14-1138	2
D14-1139	2
D14-1140	5
D14-1141	2
D14-1142	3
D14-1143	5
D14-1144	2
D14-1145	2
D14-1146	4
D14-1147	4
D14-1148	4
D14-1149	1
D14-1150	4
D14-1151	2
D14-1152	2
D14-1153	3
D14-1154	3
D14-1155	4
D14-1156	7
D14-1157	3
D14-1158	4
D14-1159	8
D14-1160	3
D14-1161	4
D14-1162	3
D14-1163	4
D14-1164	4
D14-1165	4
D14-1166	1
D14-1167	4
D14-1168	5
D14-1169	5
D14-1170	2
D14-1171	2
D14-1172	4
D14-1173	4
D14-1174	6
D14-1175	3
D14-1176	2
D14-1177	4
D14-1178	2
D14-1179	7
D14-1180	2
D14-1181	1
D14-1182	3
D14-1183	2
D14-1184	3
D14-1185	2
D14-1186	3
D14-1187	4
D14-1188	2
D14-1189	3
D14-1190	3
D14-1191	3
D14-1192	4
D14-1193	3
D14-1194	3
D14-1195	3
D14-1196	4
D14-1197	2
D14-1198	4
D14-1199	4
D14-1200	2
D14-1201	2
D14-1202	3
D14-1203	4
D14-1204	2
D14-1205	5
D14-1206	2
D14-1207	3
D14-1208	3
D14-1209	2
D14-1210	3
D14-1211	3
D14-1212	3
D14-1213	3
D14-1214	4
D14-1215	2
D14-1216	3
D14-1217	3
D14-1218	2
D14-1219	2
D14-1220	3
D14-1221	2
D14-1222	3
D14-1223	4
D14-1224	5
D14-1225	7
D14-1226	3
D15-1001	3
D15-1002	4
D15-1003	2
D15-1004	3
D15-1005	2
D15-1006	5
D15-1007	7
D15-1008	2
D15-1009	5
D15-1010	4
D15-1011	3
D15-1012	3
D15-1013	1
D15-1014	2
D15-1015	3
D15-1016	2
D15-1017	3
D15-1018	2
D15-1019	3
D15-1020	4
D15-1021	7
D15-1022	6
D15-1023	3
D15-1024	3
D15-1025	3
D15-1026	1
D15-1027	2
D15-1028	4
D15-1029	3
D15-1030	3
D15-1031	5
D15-1032	3
D15-1033	2
D15-1034	3
D15-1035	2
D15-1036	4
D15-1037	3
D15-1038	3
D15-1039	2
D15-1040	4
D15-1041	3
D15-1042	5
D15-1043	2
D15-1044	3
D15-1045	2
D15-1046	3
D15-1047	5
D15-1048	3
D15-1049	3
D15-1050	6
D15-1051	3
D15-1052	3
D15-1053	3
D15-1054	2
D15-1055	3
D15-1056	3
D15-1057	2
D15-1058	3
D15-1059	3
D15-1060	4
D15-1061	2
D15-1062	4
D15-1063	2
D15-1064	2
D15-1065	3
D15-1066	6
D15-1067	1
D15-1068	7
D15-1069	2
D15-1070	2
D15-1071	2
D15-1072	3
D15-1073	3
D15-1074	2
D15-1075	4
D15-1076	3
D15-1077	6
D15-1078	6
D15-1079	4
D15-1080	6
D15-1081	5
D15-1082	6
D15-1083	2
D15-1084	3
D15-1085	3
D15-1086	3
D15-1087	2
D15-1088	4
D15-1089	3
D15-1090	2
D15-1091	5
D15-1092	5
D15-1093	2
D15-1094	3
D15-1095	2
D15-1096	3
D15-1097	6
D15-1098	4
D15-1099	6
D15-1100	1
D15-1101	2
D15-1102	2
D15-1103	4
D15-1104	4
D15-1105	3
D15-1106	6
D15-1107	2
D15-1108	3
D15-1109	4
D15-1110	2
D15-1111	3
D15-1112	4
D15-1113	5
D15-1114	4
D15-1115	2
D15-1116	3
D15-1117	3
D15-1118	2
D15-1119	3
D15-1120	2
D15-1121	3
D15-1122	2
D15-1123	3
D15-1124	3
D15-1125	4
D15-1126	2
D15-1127	8
D15-1128	4
D15-1129	3
D15-1130	4
D15-1131	4
D15-1132	2
D15-1133	2
D15-1134	2
D15-1135	5
D15-1136	5
D15-1137	2
D15-1138	2
D15-1139	1
D15-1140	2
D15-1141	5
D15-1142	2
D15-1143	5
D15-1144	4
D15-1145	5
D15-1146	6
D15-1147	6
D15-1148	2
D15-1149	3
D15-1150	3
D15-1151	1
D15-1152	3
D15-1153	2
D15-1154	2
D15-1155	3
D15-1156	3
D15-1157	6
D15-1158	2
D15-1159	4
D15-1160	3
D15-1161	8
D15-1162	2
D15-1163	3
D15-1164	3
D15-1165	5
D15-1166	3
D15-1167	3
D15-1168	3
D15-1169	3
D15-1170	4
D15-1171	5
D15-1172	5
D15-1173	2
D15-1174	6
D15-1175	3
D15-1176	8
D15-1177	2
D15-1178	2
D15-1179	5
D15-1180	3
D15-1181	3
D15-1182	2
D15-1183	3
D15-1184	2
D15-1185	5
D15-1186	4
D15-1187	3
D15-1188	1
D15-1189	4
D15-1190	4
D15-1191	4
D15-1192	3
D15-1193	4
D15-1194	2
D15-1195	4
D15-1196	4
D15-1197	4
D15-1198	3
D15-1199	6
D15-1200	2
D15-1201	3
D15-1202	2
D15-1203	4
D15-1204	3
D15-1205	3
D15-1206	6
D15-1207	3
D15-1208	2
D15-1209	5
D15-1210	5
D15-1211	5
D15-1212	1
D15-1213	2
D15-1214	2
D15-1215	5
D15-1216	3
D15-1217	6
D15-1218	5
D15-1219	1
D15-1220	3
D15-1221	3
D15-1222	2
D15-1223	3
D15-1224	4
D15-1225	3
D15-1226	3
D15-1227	2
D15-1228	3
D15-1229	3
D15-1230	2
D15-1231	2
D15-1232	3
D15-1233	3
D15-1234	4
D15-1235	2
D15-1236	2
D15-1237	3
D15-1238	2
D15-1239	5
D15-1240	2
D15-1241	3
D15-1242	3
D15-1243	5
D15-1244	4
D15-1245	3
D15-1246	1
D15-1247	2
D15-1248	2
D15-1249	2
D15-1250	5
D15-1251	3
D15-1252	6
D15-1253	5
D15-1254	1
D15-1255	2
D15-1256	2
D15-1257	2
D15-1258	2
D15-1259	5
D15-1260	5
D15-1261	3
D15-1262	2
D15-1263	3
D15-1264	3
D15-1265	3
D15-1266	6
D15-1267	3
D15-1268	6
D15-1269	7
D15-1270	4
D15-1271	3
D15-1272	4
D15-1273	3
D15-1274	2
D15-1275	2
D15-1276	3
D15-1277	3
D15-1278	4
D15-1279	6
D15-1280	5
D15-1281	6
D15-1282	2
D15-1283	3
D15-1284	4
D15-1285	6
D15-1286	2
D15-1287	2
D15-1288	4
D15-1289	4
D15-1290	2
D15-1291	3
D15-1292	2
D15-1293	2
D15-1294	2
D15-1295	2
D15-1296	1
D15-1297	4
D15-1298	2
D15-1299	3
D15-1300	4
D15-1301	3
D15-1302	6
D15-1303	3
D15-1304	2
D15-1305	5
D15-1306	2
D15-1307	3
D15-1308	5
D15-1309	4
D15-1310	3
D15-1311	3
D15-1312	2
D16-1001	2
D16-1002	2
D16-1003	2
D16-1004	3
D16-1005	5
D16-1006	3
D16-1007	4
D16-1008	2
D16-1009	2
D16-1010	3
D16-1011	3
D16-1012	3
D16-1013	6
D16-1014	5
D16-1015	5
D16-1016	3
D16-1017	5
D16-1018	3
D16-1019	5
D16-1020	2
D16-1021	3
D16-1022	4
D16-1023	2
D16-1024	3
D16-1025	4
D16-1026	5
D16-1027	4
D16-1028	4
D16-1029	4
D16-1030	3
D16-1031	2
D16-1032	3
D16-1033	4
D16-1034	4
D16-1035	3
D16-1036	8
D16-1037	7
D16-1038	3
D16-1039	4
D16-1040	3
D16-1041	4
D16-1042	1
D16-1043	3
D16-1044	6
D16-1045	2
D16-1046	7
D16-1047	3
D16-1048	4
D16-1049	4
D16-1050	5
D16-1051	3
D16-1052	6
D16-1053	3
D16-1054	7
D16-1055	2
D16-1056	3
D16-1057	4
D16-1058	4
D16-1059	4
D16-1060	2
D16-1061	5
D16-1062	3
D16-1063	5
D16-1064	3
D16-1065	6
D16-1066	2
D16-1067	5
D16-1068	3
D16-1069	5
D16-1070	3
D16-1071	3
D16-1072	4
D16-1073	3
D16-1074	3
D16-1075	6
D16-1076	3
D16-1077	2
D16-1078	6
D16-1079	3
D16-1080	4
D16-1081	5
D16-1082	2
D16-1083	4
D16-1084	4
D16-1085	2
D16-1086	4
D16-1087	5
D16-1088	2
D16-1089	2
D16-1090	5
D16-1091	5
D16-1092	5
D16-1093	2
D16-1094	3
D16-1095	3
D16-1096	4
D16-1097	3
D16-1098	3
D16-1099	2
D16-1100	5
D16-1101	3
D16-1102	3
D16-1103	3
D16-1104	5
D16-1105	3
D16-1106	4
D16-1107	2
D16-1108	2
D16-1109	3
D16-1110	6
D16-1111	2
D16-1112	5
D16-1113	2
D16-1114	4
D16-1115	2
D16-1116	7
D16-1117	3
D16-1118	2
D16-1119	2
D16-1120	3
D16-1121	6
D16-1122	4
D16-1123	3
D16-1124	2
D16-1125	2
D16-1126	4
D16-1127	6
D16-1128	3
D16-1129	2
D16-1130	2
D16-1131	2
D16-1132	5
D16-1133	3
D16-1134	4
D16-1135	2
D16-1136	5
D16-1137	2
D16-1138	3
D16-1139	2
D16-1140	5
D16-1141	2
D16-1142	2
D16-1143	4
D16-1144	6
D16-1145	3
D16-1146	3
D16-1147	6
D16-1148	4
D16-1149	5
D16-1150	2
D16-1151	6
D16-1152	3
D16-1153	4
D16-1154	4
D16-1155	7
D16-1156	7
D16-1157	4
D16-1158	2
D16-1159	3
D16-1160	2
D16-1161	2
D16-1162	3
D16-1163	4
D16-1164	1
D16-1165	3
D16-1166	2
D16-1167	3
D16-1168	4
D16-1169	3
D16-1170	5
D16-1171	5
D16-1172	4
D16-1173	4
D16-1174	2
D16-1175	4
D16-1176	5
D16-1177	8
D16-1178	3
D16-1179	3
D16-1180	5
D16-1181	1
D16-1182	2
D16-1183	2
D16-1184	4
D16-1185	3
D16-1186	2
D16-1187	6
D16-1188	3
D16-1189	7
D16-1190	5
D16-1191	3
D16-1192	4
D16-1193	2
D16-1194	5
D16-1195	3
D16-1196	2
D16-1197	5
D16-1198	4
D16-1199	5
D16-1200	2
D16-1201	2
D16-1202	4
D16-1203	3
D16-1204	4
D16-1205	5
D16-1206	3
D16-1207	3
D16-1208	1
D16-1209	2
D16-1210	5
D16-1211	4
D16-1212	5
D16-1213	3
D16-1214	5
D16-1215	1
D16-1216	2
D16-1217	8
D16-1218	2
D16-1219	4
D16-1220	4
D16-1221	3
D16-1222	3
D16-1223	4
D16-1224	5
D16-1225	3
D16-1226	3
D16-1227	4
D16-1228	3
D16-1229	3
D16-1230	6
D16-1231	2
D16-1232	4
D16-1233	8
D16-1234	2
D16-1235	5
D16-1236	2
D16-1237	2
D16-1238	5
D16-1239	5
D16-1240	2
D16-1241	5
D16-1242	5
D16-1243	3
D16-1244	4
D16-1245	2
D16-1246	3
D16-1247	3
D16-1248	3
D16-1249	3
D16-1250	3
D16-1251	2
D16-1252	2
D16-1253	5
D16-1254	3
D16-1255	3
D16-1256	3
D16-1257	2
D16-1258	4
D16-1259	2
D16-1260	7
D16-1261	3
D16-1262	3
D16-1263	6
D16-1264	4
D17-1001	2
D17-1002	3
D17-1003	4
D17-1004	5
D17-1005	7
D17-1006	3
D17-1007	5
D17-1008	2
D17-1009	5
D17-1010	3
D17-1011	2
D17-1012	2
D17-1013	5
D17-1014	3
D17-1015	2
D17-1016	3
D17-1017	2
D17-1018	4
D17-1019	2
D17-1020	4
D17-1021	4
D17-1022	4
D17-1023	5
D17-1024	3
D17-1025	2
D17-1026	3
D17-1027	4
D17-1028	6
D17-1029	3
D17-1030	2
D17-1031	4
D17-1032	3
D17-1033	2
D17-1034	2
D17-1035	2
D17-1036	2
D17-1037	2
D17-1038	2
D17-1039	3
D17-1040	3
D17-1041	3
D17-1042	2
D17-1043	4
D17-1044	2
D17-1045	2
D17-1046	3
D17-1047	4
D17-1048	5
D17-1049	3
D17-1050	2
D17-1051	2
D17-1052	2
D17-1053	2
D17-1054	1
D17-1055	6
D17-1056	4
D17-1057	5
D17-1058	4
D17-1059	3
D17-1060	3
D17-1061	2
D17-1062	2
D17-1063	3
D17-1064	4
D17-1065	7
D17-1066	3
D17-1067	5
D17-1068	4
D17-1069	4
D17-1070	5
D17-1071	4
D17-1072	4
D17-1073	2
D17-1074	5
D17-1075	1
D17-1076	2
D17-1077	3
D17-1078	2
D17-1079	6
D17-1080	1
D17-1081	3
D17-1082	5
D17-1083	6
D17-1084	4
D17-1085	5
D17-1086	5
D17-1087	4
D17-1088	3
D17-1089	3
D17-1090	4
D17-1091	4
D17-1092	3
D17-1093	3
D17-1094	4
D17-1095	2
D17-1096	3
D17-1097	5
D17-1098	4
D17-1099	2
D17-1100	2
D17-1101	3
D17-1102	4
D17-1103	2
D17-1104	3
D17-1105	2
D17-1106	3
D17-1107	4
D17-1108	3
D17-1109	4
D17-1110	4
D17-1111	2
D17-1112	2
D17-1113	3
D17-1114	5
D17-1115	5
D17-1116	5
D17-1117	3
D17-1118	3
D17-1119	5
D17-1120	3
D17-1121	3
D17-1122	3
D17-1123	3
D17-1124	4
D17-1125	3
D17-1126	4
D17-1127	2
D17-1128	2
D17-1129	2
D17-1130	2
D17-1131	4
D17-1132	2
D17-1133	2
D17-1134	5
D17-1135	4
D17-1136	3
D17-1137	3
D17-1138	3
D17-1139	4
D17-1140	4
D17-1141	4
D17-1142	7
D17-1143	3
D17-1144	2
D17-1145	4
D17-1146	5
D17-1147	3
D17-1148	4
D17-1149	4
D17-1150	5
D17-1151	4
D17-1152	7
D17-1153	3
D17-1154	5
D17-1155	5
D17-1156	4
D17-1157	2
D17-1158	2
D17-1159	2
D17-1160	3
D17-1161	3
D17-1162	4
D17-1163	6
D17-1164	3
D17-1165	2
D17-1166	3
D17-1167	6
D17-1168	3
D17-1169	5
D17-1170	2
D17-1171	3
D17-1172	3
D17-1173	1
D17-1174	2
D17-1175	5
D17-1176	3
D17-1177	3
D17-1178	3
D17-1179	5
D17-1180	5
D17-1181	2
D17-1182	3
D17-1183	2
D17-1184	3
D17-1185	2
D17-1186	4
D17-1187	3
D17-1188	2
D17-1189	4
D17-1190	2
D17-1191	2
D17-1192	2
D17-1193	5
D17-1194	3
D17-1195	5
D17-1196	2
D17-1197	4
D17-1198	3
D17-1199	4
D17-1200	2
D17-1201	5
D17-1202	5
D17-1203	3
D17-1204	2
D17-1205	6
D17-1206	4
D17-1207	4
D17-1208	2
D17-1209	5
D17-1210	3
D17-1211	3
D17-1212	3
D17-1213	4
D17-1214	4
D17-1215	2
D17-1216	3
D17-1217	3
D17-1218	5
D17-1219	2
D17-1220	5
D17-1221	5
D17-1222	4
D17-1223	5
D17-1224	2
D17-1225	2
D17-1226	2
D17-1227	3
D17-1228	4
D17-1229	3
D17-1230	6
D17-1231	4
D17-1232	4
D17-1233	5
D17-1234	5
D17-1235	6
D17-1236	3
D17-1237	7
D17-1238	4
D17-1239	3
D17-1240	7
D17-1241	3
D17-1242	3
D17-1243	3
D17-1244	2
D17-1245	3
D17-1246	4
D17-1247	5
D17-1248	3
D17-1249	4
D17-1250	6
D17-1251	3
D17-1252	3
D17-1253	4
D17-1254	6
D17-1255	3
D17-1256	5
D17-1257	7
D17-1258	3
D17-1259	5
D17-1260	5
D17-1261	2
D17-1262	4
D17-1263	3
D17-1264	2
D17-1265	1
D17-1266	2
D17-1267	3
D17-1268	3
D17-1269	3
D17-1270	3
D17-1271	2
D17-1272	3
D17-1273	4
D17-1274	4
D17-1275	8
D17-1276	2
D17-1277	2
D17-1278	3
D17-1279	3
D17-1280	5
D17-1281	3
D17-1282	5
D17-1283	4
D17-1284	3
D17-1285	6
D17-1286	2
D17-1287	2
D17-1288	2
D17-1289	5
D17-1290	3
D17-1291	5
D17-1292	5
D17-1293	5
D17-1294	5
D17-1295	4
D17-1296	5
D17-1297	4
D17-1298	4
D17-1299	3
D17-1300	1
D17-1301	4
D17-1302	4
D17-1303	4
D17-1304	7
D17-1305	3
D17-1306	3
D17-1307	2
D17-1308	2
D17-1309	8
D17-1310	2
D17-1311	2
D17-1312	3
D17-1313	4
D17-1314	3
D17-1315	5
D17-1316	4
D17-1317	5
D17-1318	4
D17-1319	2
D17-1320	2
D17-1321	4
D17-1322	3
D17-1323	5
D17-2001	2
D17-2002	6
D17-2003	3
D17-2004	2
D17-2005	4
D17-2006	6
D17-2007	9
D17-2008	2
D17-2009	6
D17-2010	6
D17-2011	4
D17-2012	2
D17-2013	7
D17-2014	8
D17-2015	4
D17-2016	7
D17-2017	3
D17-2018	3
D17-2019	6
D17-2020	1
D17-2021	3
E12-1001	1
E12-1002	2
E12-1003	2
E12-1004	4
E12-1005	2
E12-1006	3
E12-1007	3
E12-1008	2
E12-1009	2
E12-1010	1
E12-1011	1
E12-1012	4
E12-1013	3
E12-1014	4
E12-1015	1
E12-1016	5
E12-1017	5
E12-1018	2
E12-1019	5
E12-1020	2
E12-1021	3
E12-1022	2
E12-1023	3
E12-1024	4
E12-1025	3
E12-1026	3
E12-1027	2
E12-1028	2
E12-1029	2
E12-1030	2
E12-1031	3
E12-1032	2
E12-1033	2
E12-1034	4
E12-1035	1
E12-1036	2
E12-1037	2
E12-1038	2
E12-1039	3
E12-1040	1
E12-1041	3
E12-1042	4
E12-1043	2
E12-1044	3
E12-1045	2
E12-1046	2
E12-1047	1
E12-1048	4
E12-1049	2
E12-1050	5
E12-1051	2
E12-1052	4
E12-1053	3
E12-1054	1
E12-1055	1
E12-1056	2
E12-1057	4
E12-1058	3
E12-1059	6
E12-1060	5
E12-1061	1
E12-1062	2
E12-1063	1
E12-1064	2
E12-1065	1
E12-1066	2
E12-1067	2
E12-1068	4
E12-1069	2
E12-1070	3
E12-1071	2
E12-1072	3
E12-1073	3
E12-1074	2
E12-1075	3
E12-1076	10
E12-1077	2
E12-1078	3
E12-1079	3
E12-1080	5
E12-1081	2
E12-1082	4
E12-1083	2
E12-1084	1
E12-1085	3
E12-2006	7
E12-2008	3
E12-2011	2
E12-2013	4
E12-2021	6
E12-3001	1
E12-3002	1
E12-3003	1
E12-3004	1
E12-3005	2
E12-3006	1
E12-3007	1
E12-3008	1
E12-3009	1
E12-3010	3
E14-1001	2
E14-1002	2
E14-1003	4
E14-1004	3
E14-1005	3
E14-1006	3
E14-1007	4
E14-1008	3
E14-1009	2
E14-1010	3
E14-1011	1
E14-1012	5
E14-1013	2
E14-1014	4
E14-1015	2
E14-1016	2
E14-1017	2
E14-1018	3
E14-1019	3
E14-1020	3
E14-1021	3
E14-1022	2
E14-1023	5
E14-1024	2
E14-1025	2
E14-1026	4
E14-1027	2
E14-1028	3
E14-1029	3
E14-1030	2
E14-1031	2
E14-1032	3
E14-1033	2
E14-1034	2
E14-1035	4
E14-1036	2
E14-1037	2
E14-1038	3
E14-1039	2
E14-1040	2
E14-1041	1
E14-1042	3
E14-1043	4
E14-1044	3
E14-1045	2
E14-1046	3
E14-1047	4
E14-1048	2
E14-1049	2
E14-1050	3
E14-1051	2
E14-1052	2
E14-1053	2
E14-1054	1
E14-1055	3
E14-1056	3
E14-1057	4
E14-1058	3
E14-1059	3
E14-1060	3
E14-1061	4
E14-1062	4
E14-1063	2
E14-1064	2
E14-1065	3
E14-1066	4
E14-1067	2
E14-1068	2
E14-1069	2
E14-1070	3
E14-1071	3
E14-1072	2
E14-1073	3
E14-1074	5
E14-1075	2
E14-1076	2
E14-1077	2
E14-1078	3
E14-3001	1
E14-3002	1
E14-3003	1
E14-3004	1
E14-3005	1
E14-3006	2
E14-3007	2
E14-3008	1
E14-3009	1
E14-3010	2
E14-3011	1
E14-3012	3
E14-3013	2
E14-4001	2
E14-4002	4
E14-4003	8
E14-4004	4
E14-4005	2
E14-4006	2
E14-4007	2
E14-4008	4
E14-4009	3
E14-4010	2
E14-4011	3
E14-4012	3
E14-4013	3
E14-4014	2
E14-4015	4
E14-4016	1
E14-4017	4
E14-4018	2
E14-4019	2
E14-4020	3
E14-4021	1
E14-4022	4
E14-4023	3
E14-4024	1
E14-4025	5
E14-4026	4
E14-4027	3
E14-4028	2
E14-4029	4
E14-4030	3
E14-4031	3
E14-4032	3
E14-4033	2
E14-4034	3
E14-4035	3
E14-4036	5
E14-4037	3
E14-4038	2
E14-4039	2
E14-4040	2
E14-4041	3
E14-4042	3
E14-4043	1
E14-4044	2
E14-4045	1
E14-4046	1
E17-1001	2
E17-1002	2
E17-1003	2
E17-1004	4
E17-1005	2
E17-1006	4
E17-1007	3
E17-1008	3
E17-1009	5
E17-1010	3
E17-1011	5
E17-1012	4
E17-1013	4
E17-1014	3
E17-1015	3
E17-1016	3
E17-1017	8
E17-1018	1
E17-1019	4
E17-1020	5
E17-1021	2
E17-1022	4
E17-1023	2
E17-1024	5
E17-1025	6
E17-1026	3
E17-1027	3
E17-1028	3
E17-1029	2
E17-1030	3
E17-1031	2
E17-1032	2
E17-1033	3
E17-1034	4
E17-1035	4
E17-1036	4
E17-1037	4
E17-1038	2
E17-1039	3
E17-1040	4
E17-1041	3
E17-1042	8
E17-1043	5
E17-1044	4
E17-1045	4
E17-1046	4
E17-1047	2
E17-1048	3
E17-1049	3
E17-1050	4
E17-1051	3
E17-1052	3
E17-1053	2
E17-1054	3
E17-1055	2
E17-1056	4
E17-1057	3
E17-1058	3
E17-1059	6
E17-1060	3
E17-1061	3
E17-1062	3
E17-1063	3
E17-1064	2
E17-1065	2
E17-1066	2
E17-1067	4
E17-1068	2
E17-1069	7
E17-1070	4
E17-1071	3
E17-1072	3
E17-1073	2
E17-1074	1
E17-1075	3
E17-1076	3
E17-1077	3
E17-1078	3
E17-1079	2
E17-1080	3
E17-1081	2
E17-1082	5
E17-1083	3
E17-1084	5
E17-1085	2
E17-1086	3
E17-1087	2
E17-1088	5
E17-1089	3
E17-1090	2
E17-1091	5
E17-1092	2
E17-1093	7
E17-1094	2
E17-1095	3
E17-1096	2
E17-1097	5
E17-1098	2
E17-1099	4
E17-1100	2
E17-1101	5
E17-1102	3
E17-1103	5
E17-1104	4
E17-1105	3
E17-1106	7
E17-1107	1
E17-1108	2
E17-1109	4
E17-1110	2
E17-1111	3
E17-1112	3
E17-1113	3
E17-1114	5
E17-1115	2
E17-1116	5
E17-1117	6
E17-1118	2
E17-1119	4
E17-2001	3
E17-2002	6
E17-2003	2
E17-2004	3
E17-2005	2
E17-2006	2
E17-2007	1
E17-2008	3
E17-2009	4
E17-2010	4
E17-2011	3
E17-2012	4
E17-2013	3
E17-2014	2
E17-2015	3
E17-2016	2
E17-2017	3
E17-2018	5
E17-2019	4
E17-2020	3
E17-2021	3
E17-2022	2
E17-2023	2
E17-2024	2
E17-2025	2
E17-2026	2
E17-2027	1
E17-2028	4
E17-2029	2
E17-2030	1
E17-2031	3
E17-2032	6
E17-2033	3
E17-2034	2
E17-2035	4
E17-2036	2
E17-2037	3
E17-2038	5
E17-2039	8
E17-2040	3
E17-2041	4
E17-2042	4
E17-2043	3
E17-2044	4
E17-2045	5
E17-2046	2
E17-2047	2
E17-2048	4
E17-2049	2
E17-2050	4
E17-2051	3
E17-2052	4
E17-2053	2
E17-2054	3
E17-2055	2
E17-2056	5
E17-2057	6
E17-2058	4
E17-2059	4
E17-2060	1
E17-2061	5
E17-2062	2
E17-2063	2
E17-2064	2
E17-2065	1
E17-2066	4
E17-2067	2
E17-2068	4
E17-2069	3
E17-2070	4
E17-2071	4
E17-2072	5
E17-2073	2
E17-2074	4
E17-2075	2
E17-2076	4
E17-2077	8
E17-2078	2
E17-2079	2
E17-2080	3
E17-2081	4
E17-2082	2
E17-2083	3
E17-2084	3
E17-2085	4
E17-2086	2
E17-2087	4
E17-2088	3
E17-2089	3
E17-2090	3
E17-2091	2
E17-2092	2
